"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.143589743589744,0.143589743589744
"web asymmetry",-0.0714285714285714,-0.0714285714285714
"links per species",1,1
"number of compartments",2,2
"compartment diversity",1.29345720901131,1.29345720901131
"cluster coefficient",0.133333333333333,0.133333333333333
"nestedness",15.3308350399155,15.3308350399155
"weighted nestedness",0.368196559984397,0.359998821682024
"weighted NODF",5.64663023679417,5.64663023679417
"interaction strength asymmetry",-0.00571775062881782,-0.00571775062881782
"specialisation asymmetry",-0.0740026336111845,-0.0740026336111845
"linkage density",2.64324125340054,2.64324125340054
"weighted connectance",0.0944014733357337,0.0944014733357337
"Fisher alpha",18.3633380346535,18.3633380346535
"Shannon diversity",2.97110287810029,2.97110287810029
"interaction evenness",0.563455931505816,0.563455931505816
"Alatalo interaction evenness",0.672184751345762,0.672184751345762
"H2",0.68876920203425,0.68876920203425
"number.of.species.HL",13,15
"mean.number.of.shared.partners.HL",0.448717948717949,0.238095238095238
"cluster.coefficient.HL",0.163636363636364,0.332167832167832
"weighted.cluster.coefficient.HL",0,0
"niche.overlap.HL",0.255645880029513,0.103625869688949
"togetherness.HL",0.119463869463869,0.0698412698412698
"C.score.HL",0.616007834757835,0.80218253968254
"V.ratio.HL",0.864661654135338,2.00584795321637
"discrepancy.HL",21,15
"extinction.slope.HL",1.85813901355739,0.999714867010255
"robustness.HL",0.648375970955015,0.600540472251737
"functional.complementarity.HL",57.9829210568807,58.5707908043881
"partner.diversity.HL",0.639308200741746,0.905529749711912
"generality.HL",2.18106560144388,3.10541690535721
