"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.159090909090909,0.159090909090909
"web asymmetry",-0.0434782608695652,-0.0434782608695652
"links per species",0.91304347826087,0.91304347826087
"number of compartments",4,4
"compartment diversity",3.00182287285328,3.00182287285328
"cluster coefficient",0.166666666666667,0.166666666666667
"nestedness",23.141663324378,23.7883357800965
"weighted nestedness",NA,NA
"weighted NODF",3.58126721763085,3.58126721763085
"interaction strength asymmetry",-0.0958333333333333,-0.0958333333333333
"specialisation asymmetry",0.0415216364488466,0.0415216364488466
"linkage density",2.10388939400215,2.10388939400215
"weighted connectance",0.0914734519131371,0.0914734519131371
"Fisher alpha",24.856766204464,24.856766204464
"Shannon diversity",2.81880574788793,2.81880574788793
"interaction evenness",0.577292667730179,0.577292667730179
"Alatalo interaction evenness",0.749628388023963,0.749628388023963
"H2",0.601664702588957,0.601664702588957
"number.of.species.HL",11,12
"mean.number.of.shared.partners.HL",0.236363636363636,0.257575757575758
"cluster.coefficient.HL",0.212121212121212,0.192837465564738
"weighted.cluster.coefficient.HL",0,0
"niche.overlap.HL",0.119762056125692,0.140187575547138
"togetherness.HL",0.0740740740740741,0.0741341991341991
"C.score.HL",0.831212121212121,0.801136363636364
"V.ratio.HL",0.891304347826087,0.624365482233503
"discrepancy.HL",13,14
"extinction.slope.HL",1.61557642093173,1.68366928284509
"robustness.HL",0.618253753833993,0.625180854832714
"functional.complementarity.HL",29.4848583178071,29.6764910454723
"partner.diversity.HL",0.690096345173477,0.548549913181955
"generality.HL",2.27619294000072,1.93158584800359
