"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.222222222222222,0.222222222222222
"web asymmetry",0.0588235294117647,0.0588235294117647
"links per species",0.941176470588235,0.941176470588235
"number of compartments",2,2
"compartment diversity",1.59360581523684,1.59360581523684
"cluster coefficient",0.125,0.125
"nestedness",25.8018137709059,25.8018137709059
"weighted nestedness",0.398922643657725,0.392558677117166
"weighted NODF",14.3229166666667,14.3229166666667
"interaction strength asymmetry",0.0125,0.0125
"specialisation asymmetry",0.120311269887217,0.120311269887217
"linkage density",2.19239341635125,2.19239341635125
"weighted connectance",0.128964318608897,0.128964318608897
"Fisher alpha",6.98750366508688,6.98750366508688
"Shannon diversity",2.19948777853433,2.19948777853433
"interaction evenness",0.514299624362626,0.514299624362626
"Alatalo interaction evenness",0.682183683156741,0.682183683156741
"H2",0.638474481863644,0.638474481863644
"number.of.species.HL",9,8
"mean.number.of.shared.partners.HL",0.361111111111111,0.392857142857143
"cluster.coefficient.HL",0.395161290322581,0.327956989247312
"weighted.cluster.coefficient.HL",0,0
"niche.overlap.HL",0.172111343614686,0.210230858530573
"togetherness.HL",0.111111111111111,0.101785714285714
"C.score.HL",0.690972222222222,0.706349206349206
"V.ratio.HL",0.843137254901961,0.888888888888889
"discrepancy.HL",8,7
"extinction.slope.HL",1.48697864227052,1.841829206616
"robustness.HL",0.592969910322275,0.645606686136397
"functional.complementarity.HL",64.9849431531997,51.6176318504194
"partner.diversity.HL",0.819014194842946,0.605056360757598
"generality.HL",2.43249202179771,1.95229481090479
