"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.166666666666667,0.166666666666667
"web asymmetry",-0.241379310344828,-0.241379310344828
"links per species",1.13793103448276,1.13793103448276
"number of compartments",4,4
"compartment diversity",2.25491215715927,2.25491215715927
"cluster coefficient",0.111111111111111,0.111111111111111
"nestedness",30.5914847749869,30.4348789297068
"weighted nestedness",0.114197804120646,0.112516410311811
"weighted NODF",5.80929487179487,5.80929487179487
"interaction strength asymmetry",-0.0958093128358421,-0.0958093128358421
"specialisation asymmetry",0.0910349313165406,0.0910349313165406
"linkage density",3.12791484899001,3.12791484899001
"weighted connectance",0.107859132723793,0.107859132723793
"Fisher alpha",20.508064656861,20.508064656861
"Shannon diversity",3.25699713070845,3.25699713070845
"interaction evenness",0.61589120061524,0.61589120061524
"Alatalo interaction evenness",0.785928799158037,0.785928799158037
"H2",0.547617264977056,0.547617264977056
"number.of.species.HL",11,18
"mean.number.of.shared.partners.HL",0.490909090909091,0.431372549019608
"cluster.coefficient.HL",0.264227642276423,0.254988913525499
"weighted.cluster.coefficient.HL",0.203891954690677,0.391201885310291
"niche.overlap.HL",0.0872269963400214,0.13657243847226
"togetherness.HL",0.0676767676767677,0.127723311546841
"C.score.HL",0.762079124579125,0.686274509803922
"V.ratio.HL",2.6304347826087,1.11188811188811
"discrepancy.HL",15,15
"extinction.slope.HL",2.12018339002728,1.57606934972729
"robustness.HL",0.675755270991628,0.611053858240264
"functional.complementarity.HL",59.4979069318979,67.1057490092195
"partner.diversity.HL",1.17519840286035,0.753032405308577
"generality.HL",3.76209210466194,2.49373759331807
