"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.137426900584795,0.137426900584795
"web asymmetry",0.027027027027027,0.027027027027027
"links per species",1.27027027027027,1.27027027027027
"number of compartments",2,2
"compartment diversity",1.23402774902682,1.23402774902682
"cluster coefficient",0.111111111111111,0.111111111111111
"nestedness",14.2883430133761,14.3614850013567
"weighted nestedness",0.45153785912765,0.454457013301498
"weighted NODF",12.2890946502058,12.2890946502058
"interaction strength asymmetry",0.110986437003813,0.110986437003813
"specialisation asymmetry",-0.084460756305303,-0.084460756305303
"linkage density",3.23105577226487,3.23105577226487
"weighted connectance",0.0873258316828344,0.0873258316828344
"Fisher alpha",24.5471470017639,24.5471470017639
"Shannon diversity",3.38060986670027,3.38060986670027
"interaction evenness",0.579386379274773,0.579386379274773
"Alatalo interaction evenness",0.670821315047235,0.670821315047235
"H2",0.575035577935706,0.575035577935706
"number.of.species.HL",19,18
"mean.number.of.shared.partners.HL",0.444444444444444,0.457516339869281
"cluster.coefficient.HL",0.213615023474178,0.276501111934766
"weighted.cluster.coefficient.HL",0.313793770555233,0.239506172839506
"niche.overlap.HL",0.169161494015822,0.136957976647712
"togetherness.HL",0.0705409356725146,0.0725957049486461
"C.score.HL",0.696799870045484,0.696823914751086
"V.ratio.HL",1.93659942363112,2.0834597875569
"discrepancy.HL",27,27
"extinction.slope.HL",1.90844487616663,1.93739597177127
"robustness.HL",0.652118518421128,0.65424570931006
"functional.complementarity.HL",112.550348100203,106.496974756042
"partner.diversity.HL",0.855133808953527,1.20062633917894
"generality.HL",2.71846549324065,3.7436460512891
