"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.142045454545455,0.142045454545455
"web asymmetry",-0.185185185185185,-0.185185185185185
"links per species",0.925925925925926,0.925925925925926
"number of compartments",4,4
"compartment diversity",2.69159283590915,2.69159283590915
"cluster coefficient",0.125,0.125
"nestedness",19.3781146412786,19.5089779995744
"weighted nestedness",NA,NA
"weighted NODF",6.95238095238095,6.95238095238095
"interaction strength asymmetry",0.00068027210884353,0.00068027210884353
"specialisation asymmetry",0.0382950598566367,0.0382950598566367
"linkage density",2.33703339506104,2.33703339506104
"weighted connectance",0.0865567924096682,0.0865567924096682
"Fisher alpha",16.9936057106929,16.9936057106929
"Shannon diversity",2.94127121880909,2.94127121880909
"interaction evenness",0.56885800664535,0.56885800664535
"Alatalo interaction evenness",0.742076017999739,0.742076017999739
"H2",0.654125098515783,0.654125098515783
"number.of.species.HL",11,16
"mean.number.of.shared.partners.HL",0.254545454545455,0.241666666666667
"cluster.coefficient.HL",0.18969298245614,0.22488038277512
"weighted.cluster.coefficient.HL",0.123404255319149,0.186507936507937
"niche.overlap.HL",0.108437531206944,0.122788218983992
"togetherness.HL",0.0587121212121212,0.0815972222222222
"C.score.HL",0.806313131313131,0.784259259259259
"V.ratio.HL",1.2972972972973,0.703470031545741
"discrepancy.HL",16,15
"extinction.slope.HL",1.89446602324223,1.32246745665453
"robustness.HL",0.651595757393064,0.57156029075425
"functional.complementarity.HL",50.0478873333576,52.0450910217834
"partner.diversity.HL",0.807533148998407,0.631867314003452
"generality.HL",2.63878176180199,2.0352850283201
