"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.195804195804196,0.195804195804196
"web asymmetry",-0.0833333333333333,-0.0833333333333333
"links per species",1.16666666666667,1.16666666666667
"number of compartments",2,2
"compartment diversity",1.33220569124945,1.33220569124945
"cluster coefficient",0.153846153846154,0.153846153846154
"nestedness",20.2236129441971,20.0385021340078
"weighted nestedness",0.283194781331899,0.264519777985968
"weighted NODF",5.57644110275689,5.57644110275689
"interaction strength asymmetry",-0.0663333333333333,-0.0663333333333333
"specialisation asymmetry",0.0281151829052843,0.0281151829052843
"linkage density",2.57379959050843,2.57379959050843
"weighted connectance",0.107241649604518,0.107241649604518
"Fisher alpha",15.4791434013873,15.4791434013873
"Shannon diversity",3.0579596518197,3.0579596518197
"interaction evenness",0.616170740702706,0.616170740702706
"Alatalo interaction evenness",0.798302549053398,0.798302549053398
"H2",0.617896161864222,0.617896161864222
"number.of.species.HL",11,13
"mean.number.of.shared.partners.HL",0.527272727272727,0.423076923076923
"cluster.coefficient.HL",0.251217137293087,0.281933256616801
"weighted.cluster.coefficient.HL",0.216706067769898,0.213592233009709
"niche.overlap.HL",0.136215806090084,0.158327734921505
"togetherness.HL",0.110909090909091,0.0965811965811966
"C.score.HL",0.659848484848485,0.697564102564103
"V.ratio.HL",1.12612612612613,1.23703703703704
"discrepancy.HL",14,13
"extinction.slope.HL",2.17847325923832,1.82438405143604
"robustness.HL",0.681159032645631,0.640575769729281
"functional.complementarity.HL",65.7126926240992,63.7605209715806
"partner.diversity.HL",0.881274023165406,0.794256179737789
"generality.HL",2.6134822645309,2.53411691648596
