"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.13986013986014,0.13986013986014
"web asymmetry",-0.0833333333333333,-0.0833333333333333
"links per species",0.833333333333333,0.833333333333333
"number of compartments",6,6
"compartment diversity",3.85662479751264,3.85662479751264
"cluster coefficient",0.0769230769230769,0.0769230769230769
"nestedness",37.3693025434818,37.5151145574354
"weighted nestedness",NA,NA
"weighted NODF",2.5062656641604,2.5062656641604
"interaction strength asymmetry",0.0567061143984221,0.0567061143984221
"specialisation asymmetry",0.0183963464613582,0.0183963464613582
"linkage density",1.83347393895704,1.83347393895704
"weighted connectance",0.0763947474565434,0.0763947474565434
"Fisher alpha",15.4161935567518,15.4161935567518
"Shannon diversity",2.55501332479153,2.55501332479153
"interaction evenness",0.514828392815861,0.514828392815861
"Alatalo interaction evenness",0.580553048812753,0.580553048812753
"H2",0.727789707568941,0.727789707568941
"number.of.species.HL",11,13
"mean.number.of.shared.partners.HL",0.145454545454545,0.192307692307692
"cluster.coefficient.HL",0.191369606003752,0.197339246119734
"weighted.cluster.coefficient.HL",0,0
"niche.overlap.HL",0.0414592616948199,0.0688376098877213
"togetherness.HL",0.0338383838383838,0.0861823361823362
"C.score.HL",0.914141414141414,0.860042735042735
"V.ratio.HL",0.815217391304348,0.323809523809524
"discrepancy.HL",12,12
"extinction.slope.HL",1.50942319974254,1.50490704747617
"robustness.HL",0.600817812071698,0.600235670576438
"functional.complementarity.HL",45.6115724522517,47.0869035777932
"partner.diversity.HL",0.594981468920176,0.478160294322845
"generality.HL",2.0164262772004,1.65052160071368
