"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.139423076923077,0.139423076923077
"web asymmetry",-0.103448275862069,-0.103448275862069
"links per species",1,1
"number of compartments",3,3
"compartment diversity",1.77842744201316,1.77842744201316
"cluster coefficient",0.0625,0.0625
"nestedness",13.0448035254515,12.9814543225446
"weighted nestedness",0.482810763320228,0.481499690494017
"weighted NODF",5.17676767676768,5.17676767676768
"interaction strength asymmetry",-0.0568055555555555,-0.0568055555555555
"specialisation asymmetry",-0.0226122588107934,-0.0226122588107934
"linkage density",2.493606908989,2.493606908989
"weighted connectance",0.0859864451375517,0.0859864451375517
"Fisher alpha",14.9582917145521,14.9582917145521
"Shannon diversity",2.81242225683294,2.81242225683294
"interaction evenness",0.526913759646718,0.526913759646718
"Alatalo interaction evenness",0.61546909773573,0.61546909773573
"H2",0.708853903484937,0.708853903484937
"number.of.species.HL",13,16
"mean.number.of.shared.partners.HL",0.384615384615385,0.358333333333333
"cluster.coefficient.HL",0.205056179775281,0.270527225583405
"weighted.cluster.coefficient.HL",0.0557432432432432,0.112526539278132
"niche.overlap.HL",0.229560943232109,0.183896230177193
"togetherness.HL",0.0822843822843823,0.116388888888889
"C.score.HL",0.683218864468864,0.684623015873016
"V.ratio.HL",2.27083333333333,1.67048710601719
"discrepancy.HL",16,12
"extinction.slope.HL",1.56879660963127,0.999655816484267
"robustness.HL",0.610338888988756,0.586222877405528
"functional.complementarity.HL",83.997954280863,83.350352472302
"partner.diversity.HL",0.718746433307893,0.686610301586776
"generality.HL",2.70062972885104,2.28658408912696
