"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.21875,0.21875
"web asymmetry",0,0
"links per species",0.875,0.875
"number of compartments",2,2
"compartment diversity",1.45756926498109,1.45756926498109
"cluster coefficient",0.1875,0.1875
"nestedness",33.8781686009344,33.7100801568339
"weighted nestedness",NA,NA
"weighted NODF",15.1785714285714,15.1785714285714
"interaction strength asymmetry",0.211519036519037,0.211519036519037
"specialisation asymmetry",-0.00985644883100322,-0.00985644883100322
"linkage density",2.17303505189855,2.17303505189855
"weighted connectance",0.135814690743659,0.135814690743659
"Fisher alpha",8.41631843833161,8.41631843833161
"Shannon diversity",2.42367516516618,2.42367516516618
"interaction evenness",0.582770690251832,0.582770690251832
"Alatalo interaction evenness",0.842949137777741,0.842949137777741
"H2",0.658632841138882,0.658632841138882
"number.of.species.HL",8,8
"mean.number.of.shared.partners.HL",0.285714285714286,0.321428571428571
"cluster.coefficient.HL",0.326388888888889,0.28125
"weighted.cluster.coefficient.HL",0,0
"niche.overlap.HL",0.165517164222184,0.197622583853054
"togetherness.HL",0.116071428571429,0.10952380952381
"C.score.HL",0.745535714285714,0.714285714285714
"V.ratio.HL",0.731707317073171,0.55
"discrepancy.HL",7,8
"extinction.slope.HL",1.53862626249078,1.61659154989643
"robustness.HL",0.604472046409129,0.616681308130923
"functional.complementarity.HL",34.9772995983738,30.7736750050838
"partner.diversity.HL",0.697745652916629,0.669481979283519
"generality.HL",2.25681163312913,2.08925847066796
