"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.142857142857143,0.142857142857143
"web asymmetry",-0.166666666666667,-0.166666666666667
"links per species",1.25,1.25
"number of compartments",2,2
"compartment diversity",1.23931543072907,1.23931543072907
"cluster coefficient",0.142857142857143,0.142857142857143
"nestedness",21.1896260230253,21.2656684249515
"weighted nestedness",0.269872774090189,0.276147486201705
"weighted NODF",5.93650793650794,5.93650793650794
"interaction strength asymmetry",-0.0500258537758538,-0.0500258537758538
"specialisation asymmetry",0.0206554563575579,0.0206554563575579
"linkage density",2.87076554473127,2.87076554473127
"weighted connectance",0.0797434873536463,0.0797434873536463
"Fisher alpha",23.093036958693,23.093036958693
"Shannon diversity",3.46426339898112,3.46426339898112
"interaction evenness",0.602211152554578,0.602211152554578
"Alatalo interaction evenness",0.766932508864631,0.766932508864631
"H2",0.647662323063936,0.647662323063936
"number.of.species.HL",15,21
"mean.number.of.shared.partners.HL",0.39047619047619,0.371428571428571
"cluster.coefficient.HL",0.196985268927715,0.210551558752998
"weighted.cluster.coefficient.HL",0.138867732927139,0.22524101665206
"niche.overlap.HL",0.109016762513219,0.134504550956077
"togetherness.HL",0.0548534798534799,0.0942640692640693
"C.score.HL",0.777037037037037,0.739484126984127
"V.ratio.HL",1.80656934306569,0.862903225806452
"discrepancy.HL",29,28
"extinction.slope.HL",2.24058016428226,1.92391694068482
"robustness.HL",0.685240043415826,0.653823975794906
"functional.complementarity.HL",104.067275243109,112.3916008827
"partner.diversity.HL",1.00052026256894,0.852138006612569
"generality.HL",3.13044181130346,2.61108927815907
