"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.173553719008264,0.173553719008264
"web asymmetry",0,0
"links per species",0.954545454545455,0.954545454545455
"number of compartments",2,2
"compartment diversity",1.35613141338627,1.35613141338627
"cluster coefficient",0.0909090909090909,0.0909090909090909
"nestedness",18.6911257648675,18.6911257648675
"weighted nestedness",0.380428588856325,0.387972793280708
"weighted NODF",12.8030303030303,12.8030303030303
"interaction strength asymmetry",-0.0170118343195266,-0.0170118343195266
"specialisation asymmetry",-0.0174933403058264,-0.0174933403058264
"linkage density",2.60678963705446,2.60678963705446
"weighted connectance",0.11849043804793,0.11849043804793
"Fisher alpha",15.3262030236671,15.3262030236671
"Shannon diversity",2.80897878597021,2.80897878597021
"interaction evenness",0.585717570286566,0.585717570286566
"Alatalo interaction evenness",0.795909972768543,0.795909972768543
"H2",0.571841306979519,0.571841306979519
"number.of.species.HL",11,11
"mean.number.of.shared.partners.HL",0.309090909090909,0.4
"cluster.coefficient.HL",0.294949494949495,0.280808080808081
"weighted.cluster.coefficient.HL",0,0
"niche.overlap.HL",0.194579462177805,0.21737329033614
"togetherness.HL",0.0746753246753247,0.125
"C.score.HL",0.725454545454545,0.686060606060606
"V.ratio.HL",1.55681818181818,0.987951807228916
"discrepancy.HL",14,10
"extinction.slope.HL",1.50968671529153,1.71881421264326
"robustness.HL",0.600558174683434,0.630060387598696
"functional.complementarity.HL",37.4470215681639,36.1554877805867
"partner.diversity.HL",0.822472761000849,0.830238361804335
"generality.HL",2.67797416610851,2.5356051080004
