"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.175,0.175
"web asymmetry",-0.0909090909090909,-0.0909090909090909
"links per species",0.954545454545455,0.954545454545455
"number of compartments",2,2
"compartment diversity",1.35613141338627,1.35613141338627
"cluster coefficient",0.125,0.125
"nestedness",18.7825545398922,18.7825545398922
"weighted nestedness",0.351713206888404,0.335197664011735
"weighted NODF",5.10510510510511,5.10510510510511
"interaction strength asymmetry",-0.165134865134865,-0.165134865134865
"specialisation asymmetry",-0.029583177349251,-0.029583177349251
"linkage density",2.31299838162087,2.31299838162087
"weighted connectance",0.105136290073676,0.105136290073676
"Fisher alpha",16.2109829391125,16.2109829391125
"Shannon diversity",2.67109475185795,2.67109475185795
"interaction evenness",0.557931980955388,0.557931980955388
"Alatalo interaction evenness",0.645122347483377,0.645122347483377
"H2",0.707027598817577,0.707027598817577
"number.of.species.HL",10,12
"mean.number.of.shared.partners.HL",0.444444444444444,0.287878787878788
"cluster.coefficient.HL",0.209302325581395,0.330232558139535
"weighted.cluster.coefficient.HL",0,0
"niche.overlap.HL",0.239771891087891,0.127823075480514
"togetherness.HL",0.119444444444444,0.0887445887445887
"C.score.HL",0.620833333333333,0.747053872053872
"V.ratio.HL",1,1.50777202072539
"discrepancy.HL",15,10
"extinction.slope.HL",2.04880863203552,0.99948687742192
"robustness.HL",0.66351602033615,0.565827428430118
"functional.complementarity.HL",40.9237956082902,39.9776537050623
"partner.diversity.HL",0.662505712585428,0.700429312528883
"generality.HL",2.26907001919453,2.35692674404721
