"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.166666666666667,0.166666666666667
"web asymmetry",-0.0434782608695652,-0.0434782608695652
"links per species",0.956521739130435,0.956521739130435
"number of compartments",4,4
"compartment diversity",2.36448207332478,2.36448207332478
"cluster coefficient",0.166666666666667,0.166666666666667
"nestedness",27.8932015708897,27.8621925528527
"weighted nestedness",0.167963017826241,0.160534694382542
"weighted NODF",11.5702479338843,11.5702479338843
"interaction strength asymmetry",0.0260546642899584,0.0260546642899584
"specialisation asymmetry",0.00511923904319052,0.00511923904319052
"linkage density",2.47954091105218,2.47954091105218
"weighted connectance",0.107806126567486,0.107806126567486
"Fisher alpha",12.1742536828556,12.1742536828556
"Shannon diversity",2.80481157250201,2.80481157250201
"interaction evenness",0.574426654402629,0.574426654402629
"Alatalo interaction evenness",0.783587561426729,0.783587561426729
"H2",0.551257172017852,0.551257172017852
"number.of.species.HL",11,12
"mean.number.of.shared.partners.HL",0.327272727272727,0.257575757575758
"cluster.coefficient.HL",0.241935483870968,0.281524926686217
"weighted.cluster.coefficient.HL",0.0996309963099631,0.122448979591837
"niche.overlap.HL",0.157214022973581,0.113529882512767
"togetherness.HL",0.098989898989899,0.0751262626262626
"C.score.HL",0.768686868686869,0.800673400673401
"V.ratio.HL",0.717391304347826,1.01923076923077
"discrepancy.HL",13,12
"extinction.slope.HL",1.84316627739947,1.46852461884233
"robustness.HL",0.644269718227073,0.595294131716742
"functional.complementarity.HL",53.899330573884,53.2174181679496
"partner.diversity.HL",0.822199559365807,0.837110546825977
"generality.HL",2.38679819180646,2.5722836302979
