"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.154166666666667,0.154166666666667
"web asymmetry",0.032258064516129,0.032258064516129
"links per species",1.19354838709677,1.19354838709677
"number of compartments",1,1
"compartment diversity",NA,NA
"cluster coefficient",0.133333333333333,0.133333333333333
"nestedness",19.8134803664347,19.7161486691446
"weighted nestedness",0.26037417696753,0.261500167382736
"weighted NODF",11.7407407407407,11.7407407407407
"interaction strength asymmetry",0.0373170223102165,0.0373170223102165
"specialisation asymmetry",-0.0269872982358745,-0.0269872982358745
"linkage density",2.34187868397324,2.34187868397324
"weighted connectance",0.0755444736765562,0.0755444736765562
"Fisher alpha",16.1133354147691,16.1133354147691
"Shannon diversity",3.06865299236441,3.06865299236441
"interaction evenness",0.559907893091633,0.559907893091633
"Alatalo interaction evenness",0.637986499556286,0.637986499556286
"H2",0.726147362702474,0.726147362702474
"number.of.species.HL",16,15
"mean.number.of.shared.partners.HL",0.358333333333333,0.39047619047619
"cluster.coefficient.HL",0.19212962962963,0.228298611111111
"weighted.cluster.coefficient.HL",0.183389544688027,0.159023424612339
"niche.overlap.HL",0.12079348141033,0.111401466432848
"togetherness.HL",0.0711666666666667,0.0761904761904762
"C.score.HL",0.761606481481481,0.742857142857143
"V.ratio.HL",1.1407249466951,1.09174311926605
"discrepancy.HL",22,23
"extinction.slope.HL",1.863572581153,2.09136034956139
"robustness.HL",0.648124190085807,0.672343679753648
"functional.complementarity.HL",136.575434801349,133.782878846509
"partner.diversity.HL",0.672241397117288,0.825032103379399
"generality.HL",2.24516604308899,2.43859132485749
