"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.130952380952381,0.130952380952381
"web asymmetry",-0.0769230769230769,-0.0769230769230769
"links per species",0.846153846153846,0.846153846153846
"number of compartments",4,4
"compartment diversity",2.39405874677573,2.39405874677573
"cluster coefficient",0.142857142857143,0.142857142857143
"nestedness",20.0200692830462,20.0200692830462
"weighted nestedness",NA,NA
"weighted NODF",2.22929936305732,2.22929936305732
"interaction strength asymmetry",0.00428571428571428,0.00428571428571428
"specialisation asymmetry",0.0300728571715171,0.0300728571715171
"linkage density",2.12010670285275,2.12010670285275
"weighted connectance",0.0815425654943367,0.0815425654943367
"Fisher alpha",17.0058840811324,17.0058840811324
"Shannon diversity",2.90511945392978,2.90511945392978
"interaction evenness",0.566967188998099,0.566967188998099
"Alatalo interaction evenness",0.837299987303301,0.837299987303301
"H2",0.672861871030293,0.672861871030293
"number.of.species.HL",12,14
"mean.number.of.shared.partners.HL",0.212121212121212,0.153846153846154
"cluster.coefficient.HL",0.171428571428571,0.185185185185185
"weighted.cluster.coefficient.HL",0,0
"niche.overlap.HL",0.102095114971397,0.0964827511266164
"togetherness.HL",0.0716253443526171,0.043956043956044
"C.score.HL",0.815656565656566,0.858516483516483
"V.ratio.HL",0.542056074766355,0.837209302325581
"discrepancy.HL",15,15
"extinction.slope.HL",1.76566183046165,1.29201022882314
"robustness.HL",0.637545309900437,0.564510794441861
"functional.complementarity.HL",39.6532110255957,40.2102280884961
"partner.diversity.HL",0.669794951238081,0.581677619228337
"generality.HL",2.08809203750461,2.1521213682009
