"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.222222222222222,0.222222222222222
"web asymmetry",-0.181818181818182,-0.181818181818182
"links per species",1.18181818181818,1.18181818181818
"number of compartments",2,2
"compartment diversity",1.35613141338627,1.35613141338627
"cluster coefficient",0.230769230769231,0.230769230769231
"nestedness",27.4818579572378,27.7203788192111
"weighted nestedness",0.167745731027311,0.171281121408485
"weighted NODF",8.1140350877193,8.1140350877193
"interaction strength asymmetry",0.0348433626324093,0.0348433626324093
"specialisation asymmetry",0.0280856595159254,0.0280856595159254
"linkage density",2.33942048404086,2.33942048404086
"weighted connectance",0.10633729472913,0.10633729472913
"Fisher alpha",17.4421568177554,17.4421568177554
"Shannon diversity",2.44972502244814,2.44972502244814
"interaction evenness",0.51441317683668,0.51441317683668
"Alatalo interaction evenness",0.389999290099758,0.389999290099758
"H2",0.532447661647039,0.532447661647039
"number.of.species.HL",9,13
"mean.number.of.shared.partners.HL",0.666666666666667,0.461538461538462
"cluster.coefficient.HL",0.332051282051282,0.424074074074074
"weighted.cluster.coefficient.HL",0.205319645356976,0.254916241806264
"niche.overlap.HL",0.163548713396237,0.154491409389187
"togetherness.HL",0.116666666666667,0.107692307692308
"C.score.HL",0.625856481481481,0.680698005698006
"V.ratio.HL",1.2875,1.19166666666667
"discrepancy.HL",12,12
"extinction.slope.HL",2.68135870017101,1.71495473238053
"robustness.HL",0.716860659336004,0.630354495173355
"functional.complementarity.HL",69.104721259104,70.5635054978746
"partner.diversity.HL",0.8356342017991,0.719008136575629
"generality.HL",2.52074098408851,2.15809998399322
