"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.227272727272727,0.227272727272727
"web asymmetry",0.0476190476190476,0.0476190476190476
"links per species",1.19047619047619,1.19047619047619
"number of compartments",1,1
"compartment diversity",NA,NA
"cluster coefficient",0.2,0.2
"nestedness",24.8502829378312,24.2604664079891
"weighted nestedness",0.351554812389279,0.346041447250962
"weighted NODF",10.1666666666667,10.1666666666667
"interaction strength asymmetry",0.0347832054781985,0.0347832054781985
"specialisation asymmetry",-0.0897783048880319,-0.0897783048880319
"linkage density",2.32526678341253,2.32526678341253
"weighted connectance",0.110726989686311,0.110726989686311
"Fisher alpha",11.7398455143008,11.7398455143008
"Shannon diversity",2.51967360341964,2.51967360341964
"interaction evenness",0.536045979844205,0.536045979844205
"Alatalo interaction evenness",0.587821998437369,0.587821998437369
"H2",0.584773362234508,0.584773362234508
"number.of.species.HL",11,10
"mean.number.of.shared.partners.HL",0.690909090909091,0.511111111111111
"cluster.coefficient.HL",0.259770114942529,0.439916405433647
"weighted.cluster.coefficient.HL",0.2256,0.0966666666666667
"niche.overlap.HL",0.251754813689346,0.118117954561467
"togetherness.HL",0.171969696969697,0.0851851851851852
"C.score.HL",0.513510101010101,0.659851851851852
"V.ratio.HL",0.896551724137931,2.15083798882682
"discrepancy.HL",10,11
"extinction.slope.HL",2.25031061354151,1.81564514499845
"robustness.HL",0.686540228220201,0.643529803612178
"functional.complementarity.HL",90.4940559787162,86.3925961247521
"partner.diversity.HL",0.612856864879832,0.93287938810679
"generality.HL",2.01406205927084,2.63647150755421
