"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.185185185185185,0.185185185185185
"web asymmetry",0,0
"links per species",0.833333333333333,0.833333333333333
"number of compartments",4,4
"compartment diversity",2.72568088924821,2.72568088924821
"cluster coefficient",0.111111111111111,0.111111111111111
"nestedness",44.7340267977552,44.6797269168993
"weighted nestedness",NA,NA
"weighted NODF",3.47222222222222,3.47222222222222
"interaction strength asymmetry",0.0541310541310541,0.0541310541310541
"specialisation asymmetry",-0.0119625746461489,-0.0119625746461489
"linkage density",1.70226973733293,1.70226973733293
"weighted connectance",0.0945705409629408,0.0945705409629408
"Fisher alpha",10.2623637367447,10.2623637367447
"Shannon diversity",2.21082171002251,2.21082171002251
"interaction evenness",0.503094160885179,0.503094160885179
"Alatalo interaction evenness",0.581392369284621,0.581392369284621
"H2",0.727974905020857,0.727974905020857
"number.of.species.HL",9,9
"mean.number.of.shared.partners.HL",0.194444444444444,0.222222222222222
"cluster.coefficient.HL",0.251633986928105,0.254901960784314
"weighted.cluster.coefficient.HL",0,0
"niche.overlap.HL",0.0724798303436671,0.0643834576466196
"togetherness.HL",0.058641975308642,0.0912698412698413
"C.score.HL",0.864197530864197,0.847222222222222
"V.ratio.HL",0.509433962264151,0.346153846153846
"discrepancy.HL",9,9
"extinction.slope.HL",1.57028316489844,1.56253501154247
"robustness.HL",0.611132310068285,0.604786306249495
"functional.complementarity.HL",40.8571147697311,41.1025986441106
"partner.diversity.HL",0.496185259038861,0.495058333676378
"generality.HL",1.73773401498172,1.66680545968415
